func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00770332	259.628
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00469986	1436.21
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00925927	1728
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0153452	2036.46
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.025847	2089.22
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0415243	2065.05
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0615913	2078.22
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0890471	2046.67
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.121201	2062.68
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0274707	72.805
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0880785	76.6362
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.207533	77.0963
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.403696	77.4098
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.678593	79.5764
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08552	78.9947
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61495	79.2594
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.30442	79.0871
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.16673	78.9457
