func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	0.000278238	3.59405	28.7524
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000881728	4.53655	36.2924
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00184839	4.86911	38.9529
sm_div(Dense,Dense)	Dense	float	4000	4000	0.00295295	5.41831	43.3465
sm_div(Dense,Dense)	Dense	float	5000	5000	0.00390299	6.40535	51.2428
sm_div(Dense,Dense)	Dense	float	6000	6000	0.00562408	6.40105	51.2084
sm_div(Dense,Dense)	Dense	float	7000	7000	0.00760506	6.44308	51.5447
sm_div(Dense,Dense)	Dense	float	8000	8000	0.00986169	6.48976	51.9181
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0124279	6.51762	52.1409
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0152702	6.54871	52.3897
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000518517	1.92858	30.8573
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00173365	2.30727	36.9164
sm_div(Dense,Dense)	Dense	double	3000	3000	0.00378536	2.37758	38.0412
sm_div(Dense,Dense)	Dense	double	4000	4000	0.00678176	2.35927	37.7483
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0106127	2.35566	37.6906
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0152121	2.36653	37.8645
sm_div(Dense,Dense)	Dense	double	7000	7000	0.020663	2.37139	37.9422
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0271979	2.35312	37.65
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0341907	2.36906	37.905
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0422244	2.3683	37.8928
