func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.00172821	0.468693
m_tanh(CRS)	CRS	float	20000	20000	0.00343152	0.472093
m_tanh(CRS)	CRS	float	30000	30000	0.00516684	0.470306
m_tanh(CRS)	CRS	float	40000	40000	0.0068461	0.473262
m_tanh(CRS)	CRS	float	50000	50000	0.00847711	0.477757
m_tanh(CRS)	CRS	float	60000	60000	0.0102184	0.475614
m_tanh(CRS)	CRS	float	70000	70000	0.0120604	0.470134
m_tanh(CRS)	CRS	float	80000	80000	0.0137308	0.47193
m_tanh(CRS)	CRS	float	90000	90000	0.0152333	0.478558
m_tanh(CRS)	CRS	float	100000	100000	0.0170528	0.474996
m_tanh(CRS)	CRS	double	10000	10000	0.0028469	0.28452
m_tanh(CRS)	CRS	double	20000	20000	0.00562001	0.288256
m_tanh(CRS)	CRS	double	30000	30000	0.00838185	0.289912
m_tanh(CRS)	CRS	double	40000	40000	0.0112833	0.287151
m_tanh(CRS)	CRS	double	50000	50000	0.0139772	0.289758
m_tanh(CRS)	CRS	double	60000	60000	0.0170126	0.28567
m_tanh(CRS)	CRS	double	70000	70000	0.0194991	0.290783
m_tanh(CRS)	CRS	double	80000	80000	0.0223606	0.289796
m_tanh(CRS)	CRS	double	90000	90000	0.025046	0.291065
m_tanh(CRS)	CRS	double	100000	100000	0.0280374	0.2889
