func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	10000	10000	0.000355131	2.28085	27.3702
matadd(CRS,CRS,CRS)	CRS	float	20000	20000	0.000602376	2.68935	32.2722
matadd(CRS,CRS,CRS)	CRS	float	30000	30000	0.000817758	2.97154	35.6585
matadd(CRS,CRS,CRS)	CRS	float	40000	40000	0.00104544	3.09917	37.19
matadd(CRS,CRS,CRS)	CRS	float	50000	50000	0.00115716	3.49996	41.9995
matadd(CRS,CRS,CRS)	CRS	float	60000	60000	0.00147167	3.30237	39.6284
matadd(CRS,CRS,CRS)	CRS	float	70000	70000	0.00158754	3.57157	42.8588
matadd(CRS,CRS,CRS)	CRS	float	80000	80000	0.00178739	3.62541	43.5049
matadd(CRS,CRS,CRS)	CRS	float	90000	90000	0.00197971	3.68237	44.1884
matadd(CRS,CRS,CRS)	CRS	float	100000	100000	0.00218855	3.70108	44.4129
matadd(CRS,CRS,CRS)	CRS	double	10000	10000	0.000548799	1.47595	35.4228
matadd(CRS,CRS,CRS)	CRS	double	20000	20000	0.000959205	1.6889	40.5336
matadd(CRS,CRS,CRS)	CRS	double	30000	30000	0.00138108	1.75949	42.2278
matadd(CRS,CRS,CRS)	CRS	double	40000	40000	0.00177612	1.8242	43.7807
matadd(CRS,CRS,CRS)	CRS	double	50000	50000	0.00217121	1.86532	44.7676
matadd(CRS,CRS,CRS)	CRS	double	60000	60000	0.00256165	1.89722	45.5332
matadd(CRS,CRS,CRS)	CRS	double	70000	70000	0.00297675	1.90476	45.7143
matadd(CRS,CRS,CRS)	CRS	double	80000	80000	0.0033972	1.90745	45.7789
matadd(CRS,CRS,CRS)	CRS	double	90000	90000	0.00379607	1.9204	46.0897
matadd(CRS,CRS,CRS)	CRS	double	100000	100000	0.0041897	1.93331	46.3995
