func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000335019	2.41777	29.0132
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000566637	2.85897	34.3077
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000799526	3.0393	36.4716
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00105244	3.07856	36.9427
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00118366	3.4216	41.0592
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.0014223	3.417	41.004
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00159032	3.56531	42.7838
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00178275	3.63483	43.6179
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00201989	3.60912	43.3094
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00217407	3.72573	44.7087
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000572866	1.41394	33.9346
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.0009758	1.66018	39.8442
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00138022	1.76059	42.2541
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.0017826	1.81757	43.6218
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00220607	1.83584	44.0602
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00261887	1.85576	44.5383
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00296728	1.91084	45.8602
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.00335908	1.9291	46.2984
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.00374508	1.94655	46.7173
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.00413985	1.95659	46.9582
