func	prec	M	N	time[sec]
convert(COO,Dense)	float	1000	1000	0.00236885
convert(COO,Dense)	float	2000	2000	0.00584843
convert(COO,Dense)	float	3000	3000	0.0167397
convert(COO,Dense)	float	4000	4000	0.0296779
convert(COO,Dense)	float	5000	5000	0.0446642
convert(COO,Dense)	double	1000	1000	0.00289667
convert(COO,Dense)	double	2000	2000	0.00932667
convert(COO,Dense)	double	3000	3000	0.0305645
convert(COO,Dense)	double	4000	4000	0.0537796
convert(COO,Dense)	double	5000	5000	0.0821282
