func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.51e-07	3.98406	31.8725
scal	float	2000	2.981e-07	6.70916	53.6733
scal	float	4000	5.38e-07	7.43494	59.4796
scal	float	8000	1.1328e-06	7.06215	56.4972
scal	float	16000	2.7798e-06	5.75581	46.0465
scal	float	32000	1.24343e-05	2.57353	20.5882
scal	float	64000	9.7664e-06	6.55308	52.4246
scal	float	128000	9.4553e-06	13.5374	108.299
scal	float	256000	1.14339e-05	22.3896	179.116
scal	float	512000	1.36574e-05	37.4888	299.911
scal	float	1024000	2.123e-05	48.2336	385.869
scal	float	2048000	4.33278e-05	47.2676	378.141
scal	float	4096000	8.0671e-05	50.7741	406.193
scal	float	8192000	0.000153275	53.4465	427.572
scal	float	16384000	0.00285063	5.74751	45.9801
scal	float	32768000	0.014792	2.21525	17.722
scal	float	65536000	0.0103564	6.32806	50.6245
scal	double	1000	3.106e-07	3.21958	51.5132
scal	double	2000	4.605e-07	4.34311	69.4897
scal	double	4000	1.0904e-06	3.66838	58.6941
scal	double	8000	2.7938e-06	2.86348	45.8157
scal	double	16000	6.6009e-06	2.42391	38.7826
scal	double	32000	5.8133e-06	5.50462	88.0739
scal	double	64000	9.5101e-06	6.72969	107.675
scal	double	128000	1.09914e-05	11.6455	186.327
scal	double	256000	1.44392e-05	17.7295	283.672
scal	double	512000	2.16443e-05	23.6552	378.483
scal	double	1024000	4.22338e-05	24.246	387.936
scal	double	2048000	7.63398e-05	26.8274	429.239
scal	double	4096000	0.000151478	27.0402	432.643
scal	double	8192000	0.00613435	1.33543	21.3669
scal	double	16384000	0.0159226	1.02897	16.4636
scal	double	32768000	0.0199448	1.64294	26.287
scal	double	65536000	0.0674183	0.972081	15.5533
