func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.598e-07	3.84911	15.3965
asum	float	2000	2.736e-07	7.30994	29.2398
asum	float	4000	4.866e-07	8.2203	32.8812
asum	float	8000	9.348e-07	8.55798	34.2319
asum	float	16000	2.0928e-06	7.64526	30.581
asum	float	32000	5.89e-06	5.43294	21.7317
asum	float	64000	7.9628e-06	8.03737	32.1495
asum	float	128000	8.4348e-06	15.1752	60.7009
asum	float	256000	9.6442e-06	26.5445	106.178
asum	float	512000	1.22195e-05	41.9002	167.601
asum	float	1024000	1.79962e-05	56.9009	227.604
asum	float	2048000	3.20974e-05	63.8058	255.223
asum	float	4096000	5.79996e-05	70.6212	282.485
asum	float	8192000	0.000107492	76.2107	304.843
asum	float	16384000	0.00122661	13.3571	53.4284
asum	float	32768000	0.0130533	2.51032	10.0413
asum	float	65536000	0.00488417	13.418	53.6722
asum	double	1000	2.98e-07	3.3557	26.8456
asum	double	2000	4.871e-07	4.10593	32.8475
asum	double	4000	9.762e-07	4.09752	32.7802
asum	double	8000	2.0805e-06	3.84523	30.7618
asum	double	16000	8.2374e-06	1.94236	15.5389
asum	double	32000	7.3194e-06	4.37194	34.9755
asum	double	64000	1.60595e-05	3.98518	31.8814
asum	double	128000	9.6526e-06	13.2607	106.085
asum	double	256000	1.21265e-05	21.1108	168.886
asum	double	512000	1.90423e-05	26.8875	215.1
asum	double	1024000	3.39861e-05	30.13	241.04
asum	double	2048000	5.8255e-05	35.1558	281.246
asum	double	4096000	0.000183432	22.3297	178.638
asum	double	8192000	0.00524107	1.56304	12.5043
asum	double	16384000	0.0131887	1.24227	9.93818
asum	double	32768000	0.0280073	1.16998	9.35986
asum	double	65536000	0.0102403	6.39979	51.1983
