func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	0.00183503	0.0010899	0.0065394
vv_mul	float	2000	0.00184434	0.00216879	0.0130128
vv_mul	float	4000	0.00184343	0.00433975	0.0260385
vv_mul	float	8000	0.00188026	0.00850946	0.0510568
vv_mul	float	16000	0.00194367	0.0164637	0.0987824
vv_mul	float	32000	0.0022661	0.0282423	0.169454
vv_mul	float	64000	0.00262203	0.048817	0.292902
vv_mul	float	128000	0.00360705	0.070972	0.425832
vv_mul	float	256000	0.0044903	0.114024	0.684142
vv_mul	float	512000	0.00701004	0.146076	0.876458
vv_mul	float	1024000	0.0119225	0.171777	1.03066
vv_mul	float	2048000	0.0211112	0.194021	1.16412
vv_mul	float	4096000	0.0398922	0.205353	1.23212
vv_mul	float	8192000	0.0814098	0.201253	1.20752
vv_mul	float	16384000	0.157119	0.208556	1.25133
vv_mul	float	32768000	0.310022	0.211392	1.26835
