func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	7.5613e-06	0.396757	1.05802
xpay	float	2000	7.3899e-06	0.811919	2.16512
xpay	float	4000	7.5693e-06	1.58535	4.2276
xpay	float	8000	7.9425e-06	3.02172	8.05792
xpay	float	16000	7.5678e-06	6.34266	16.9138
xpay	float	32000	8.0649e-06	11.9034	31.7425
xpay	float	64000	7.7798e-06	24.6793	65.8115
xpay	float	128000	9.5934e-06	40.0275	106.74
xpay	float	256000	1.49072e-05	51.5187	137.383
xpay	float	512000	1.71431e-05	89.5987	238.93
xpay	float	1024000	3.51406e-05	87.4202	233.121
xpay	float	2048000	6.23336e-05	98.5664	262.844
xpay	float	4096000	0.000123011	99.8932	266.382
xpay	float	8192000	0.00166225	14.7848	39.4261
xpay	float	16384000	0.0137694	3.56966	9.51908
xpay	float	32768000	0.015411	6.3788	17.0101
xpay	float	65536000	0.0312443	6.2926	16.7803
xpay	double	1000	7.4886e-06	0.400609	2.13658
xpay	double	2000	7.2086e-06	0.832339	4.43914
xpay	double	4000	7.8849e-06	1.5219	8.11678
xpay	double	8000	8.4783e-06	2.83076	15.0974
xpay	double	16000	8.0088e-06	5.99341	31.9648
xpay	double	32000	8.3477e-06	11.5002	61.3343
xpay	double	64000	9.8736e-06	19.4458	103.711
xpay	double	128000	4.6958e-05	8.17752	43.6134
xpay	double	256000	1.78721e-05	42.972	229.184
xpay	double	512000	3.98002e-05	38.5928	205.828
xpay	double	1024000	6.42411e-05	47.8199	255.039
xpay	double	2048000	0.00014842	41.396	220.779
xpay	double	4096000	0.00511805	2.40091	12.8049
xpay	double	8192000	0.013957	1.76084	9.39112
xpay	double	16384000	0.0156304	3.14464	16.7714
xpay	double	32768000	0.0599605	1.63948	8.74389
xpay	double	65536000	0.0506921	3.87847	20.6852
