func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	float	1000	8.7174e-06	0.114713	0.458852
sum	float	2000	8.7609e-06	0.228287	0.913148
sum	float	4000	9.4625e-06	0.422721	1.69089
sum	float	8000	8.8207e-06	0.906957	3.62783
sum	float	16000	9.7129e-06	1.64729	6.58918
sum	float	32000	1.08568e-05	2.94746	11.7898
sum	float	64000	1.35669e-05	4.71736	18.8695
sum	float	128000	2.14408e-05	5.96993	23.8797
sum	float	256000	2.66858e-05	9.59312	38.3725
sum	float	512000	4.81931e-05	10.6239	42.4957
sum	float	1024000	8.32634e-05	12.2983	49.1933
sum	float	2048000	0.000158049	12.958	51.8319
sum	float	4096000	0.000305709	13.3984	53.5935
sum	float	8192000	0.000603406	13.5763	54.305
sum	float	16384000	0.00139344	11.758	47.0319
sum	float	32768000	0.0118477	2.76578	11.0631
sum	float	65536000	0.00560022	11.7024	46.8096
sum	double	1000	8.9001e-06	0.112358	0.898866
sum	double	2000	8.5363e-06	0.234294	1.87435
sum	double	4000	8.9465e-06	0.447102	3.57682
sum	double	8000	9.9891e-06	0.800873	6.40698
sum	double	16000	1.06154e-05	1.50724	12.058
sum	double	32000	1.12187e-05	2.85238	22.819
sum	double	64000	1.46728e-05	4.36181	34.8945
sum	double	128000	1.79776e-05	7.11997	56.9598
sum	double	256000	2.73733e-05	9.35218	74.8174
sum	double	512000	4.56932e-05	11.2052	89.6413
sum	double	1024000	8.36666e-05	12.2391	97.9124
sum	double	2048000	0.000158142	12.9504	103.603
sum	double	4096000	0.000309261	13.2445	105.956
sum	double	8192000	0.00366605	2.23456	17.8765
sum	double	16384000	0.00942582	1.7382	13.9056
sum	double	32768000	0.00569314	5.7557	46.0456
sum	double	65536000	0.0330667	1.98193	15.8555
