func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	1.65075e-05	0.121157	0.726942
vv_sub	float	2000	1.76963e-05	0.226036	1.35622
vv_sub	float	4000	1.96667e-05	0.406779	2.44067
vv_sub	float	8000	2.30294e-05	0.694764	4.16858
vv_sub	float	16000	3.10903e-05	1.02926	6.17556
vv_sub	float	32000	4.64735e-05	1.37713	8.26277
vv_sub	float	64000	8.05719e-05	1.58864	9.53186
vv_sub	float	128000	0.000134097	1.90906	11.4544
vv_sub	float	256000	0.000244729	2.09211	12.5527
vv_sub	float	512000	0.000483623	2.11735	12.7041
vv_sub	float	1024000	0.000861303	2.37779	14.2668
vv_sub	float	2048000	0.00168175	2.43556	14.6133
vv_sub	float	4096000	0.00706977	1.15874	6.95242
vv_sub	float	8192000	0.0151728	1.07983	6.47898
vv_sub	float	16384000	0.0517514	0.633181	3.79909
vv_sub	float	32768000	0.0784866	0.834996	5.00998
vv_sub	float	65536000	0.161176	0.813225	4.87935
vv_sub	double	1000	1.75002e-05	0.114284	1.37141
vv_sub	double	2000	1.97906e-05	0.202116	2.42539
vv_sub	double	4000	2.2125e-05	0.361582	4.33898
vv_sub	double	8000	2.99418e-05	0.53437	6.41244
vv_sub	double	16000	5.23241e-05	0.611573	7.33887
vv_sub	double	32000	6.8744e-05	0.93099	11.1719
vv_sub	double	64000	0.000111146	1.15164	13.8196
vv_sub	double	128000	0.000200246	1.27843	15.3411
vv_sub	double	256000	0.000373325	1.37146	16.4575
vv_sub	double	512000	0.000678254	1.50976	18.1171
vv_sub	double	1024000	0.00135292	1.51377	18.1652
vv_sub	double	2048000	0.00665107	0.615841	7.39009
vv_sub	double	4096000	0.0185713	0.441112	5.29334
vv_sub	double	8192000	0.0517776	0.31643	3.79716
vv_sub	double	16384000	0.106405	0.307955	3.69546
vv_sub	double	32768000	0.184306	0.355582	4.26698
vv_sub	double	65536000	0.324959	0.403349	4.84019
