func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.78787e-05	0.111865	0.44746
sv_sub	float	2000	1.7478e-05	0.228859	0.915437
sv_sub	float	4000	1.98918e-05	0.402176	1.6087
sv_sub	float	8000	2.24441e-05	0.712882	2.85153
sv_sub	float	16000	3.21303e-05	0.995945	3.98378
sv_sub	float	32000	4.59064e-05	1.39414	5.57656
sv_sub	float	64000	9.39736e-05	1.36208	5.44834
sv_sub	float	128000	0.000134797	1.89915	7.5966
sv_sub	float	256000	0.000245965	2.0816	8.3264
sv_sub	float	512000	0.000486384	2.10533	8.42133
sv_sub	float	1024000	0.000852655	2.40191	9.60764
sv_sub	float	2048000	0.00158267	2.58803	10.3521
sv_sub	float	4096000	0.00482417	1.69812	6.79246
sv_sub	float	8192000	0.0125202	1.30861	5.23443
sv_sub	float	16384000	0.0447606	0.732072	2.92829
sv_sub	float	32768000	0.0796522	0.822777	3.29111
sv_sub	float	65536000	0.159378	0.822398	3.28959
sv_sub	double	1000	1.8552e-05	0.107805	0.862441
sv_sub	double	2000	2.02279e-05	0.197747	1.58197
sv_sub	double	4000	2.32649e-05	0.343866	2.75093
sv_sub	double	8000	3.16096e-05	0.506175	4.0494
sv_sub	double	16000	4.64772e-05	0.68851	5.50808
sv_sub	double	32000	7.27808e-05	0.879353	7.03482
sv_sub	double	64000	0.000297604	0.430101	3.44081
sv_sub	double	128000	0.000209618	1.22127	9.77015
sv_sub	double	256000	0.000355003	1.44224	11.5379
sv_sub	double	512000	0.000666907	1.53545	12.2836
sv_sub	double	1024000	0.00135179	1.51503	12.1202
sv_sub	double	2048000	0.00393768	1.04021	8.32164
sv_sub	double	4096000	0.0145425	0.563314	4.50652
sv_sub	double	8192000	0.039249	0.417438	3.3395
sv_sub	double	16384000	0.0937226	0.349628	2.79702
sv_sub	double	32768000	0.18322	0.35769	2.86152
sv_sub	double	65536000	0.317203	0.413212	3.3057
