func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	0.00183512	0.00108984	0.00435938
sv_sub	float	2000	0.00186112	0.00214924	0.00859696
sv_sub	float	4000	0.00184769	0.00432973	0.0173189
sv_sub	float	8000	0.00188698	0.00847917	0.0339167
sv_sub	float	16000	0.00194664	0.0164386	0.0657542
sv_sub	float	32000	0.0022523	0.0284154	0.113662
sv_sub	float	64000	0.00260209	0.0491912	0.196765
sv_sub	float	128000	0.00353745	0.0723686	0.289474
sv_sub	float	256000	0.00445363	0.114962	0.45985
sv_sub	float	512000	0.00694278	0.147491	0.589965
sv_sub	float	1024000	0.0121186	0.168997	0.675986
sv_sub	float	2048000	0.0210253	0.194813	0.779252
sv_sub	float	4096000	0.0392608	0.208656	0.834623
sv_sub	float	8192000	0.0800296	0.204724	0.818897
sv_sub	float	16384000	0.154527	0.212054	0.848215
sv_sub	float	32768000	0.302333	0.216767	0.867069
