func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00024093	0.00415058	0.0332047
tanh	float	2000	1.14818e-05	0.174189	1.39351
tanh	float	4000	1.8767e-05	0.21314	1.70512
tanh	float	8000	4.50157e-05	0.177716	1.42173
tanh	float	16000	4.14136e-05	0.386347	3.09077
tanh	float	32000	4.88764e-05	0.654713	5.2377
tanh	float	64000	9.33414e-05	0.685655	5.48524
tanh	float	128000	0.000233571	0.548012	4.3841
tanh	float	256000	0.000361678	0.707811	5.66249
tanh	float	512000	0.00069892	0.732559	5.86047
tanh	float	1024000	0.00126767	0.807779	6.46224
tanh	float	2048000	0.00238639	0.858201	6.86561
tanh	float	4096000	0.00465584	0.879756	7.03804
tanh	float	8192000	0.0091801	0.892365	7.13892
tanh	float	16384000	0.0182583	0.897345	7.17876
tanh	float	32768000	0.0365351	0.89689	7.17512
tanh	float	65536000	0.0729578	0.898273	7.18618
tanh	double	1000	1.23913e-05	0.0807018	1.29123
tanh	double	2000	1.37756e-05	0.145184	2.32295
tanh	double	4000	1.92659e-05	0.207621	3.32193
tanh	double	8000	6.53952e-05	0.122333	1.95733
tanh	double	16000	4.29673e-05	0.372376	5.95802
tanh	double	32000	8.22823e-05	0.388905	6.22248
tanh	double	64000	0.000168521	0.379775	6.0764
tanh	double	128000	0.000323193	0.396048	6.33677
tanh	double	256000	0.000607384	0.42148	6.74367
tanh	double	512000	0.00106719	0.479764	7.67622
tanh	double	1024000	0.0020235	0.506054	8.09686
tanh	double	2048000	0.00396168	0.516952	8.27124
tanh	double	4096000	0.00777285	0.526963	8.4314
tanh	double	8192000	0.0152543	0.537028	8.59245
tanh	double	16384000	0.030396	0.539019	8.6243
tanh	double	32768000	0.0603482	0.542983	8.68772
tanh	double	65536000	0.120882	0.542149	8.67439
