func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	0.00183489	0.00108998	0.00653989
vv_sub	float	2000	0.00183012	0.00218564	0.0131139
vv_sub	float	4000	0.00184681	0.0043318	0.0259908
vv_sub	float	8000	0.00187905	0.00851492	0.0510895
vv_sub	float	16000	0.0019473	0.016433	0.0985978
vv_sub	float	32000	0.00226864	0.0282107	0.169264
vv_sub	float	64000	0.00283132	0.0452086	0.271252
vv_sub	float	128000	0.00319899	0.0800252	0.480151
vv_sub	float	256000	0.00450757	0.113587	0.68152
vv_sub	float	512000	0.00708942	0.144441	0.866644
vv_sub	float	1024000	0.0120697	0.169681	1.01809
vv_sub	float	2048000	0.0207839	0.197075	1.18245
vv_sub	float	4096000	0.0399121	0.205251	1.2315
vv_sub	float	8192000	0.0814748	0.201093	1.20656
vv_sub	float	16384000	0.157033	0.20867	1.25202
vv_sub	float	32768000	0.310085	0.211348	1.26809
