func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.000933271	0.0032145	0.008572
xpay	float	2000	0.000938398	0.00639387	0.0170503
xpay	float	4000	0.00094466	0.012703	0.0338746
xpay	float	8000	0.000963124	0.0249189	0.0664504
xpay	float	16000	0.00100479	0.0477712	0.12739
xpay	float	32000	0.00106807	0.089882	0.239685
xpay	float	64000	0.00121092	0.158557	0.422818
xpay	float	128000	0.00153331	0.250439	0.667838
xpay	float	256000	0.00207968	0.369288	0.984767
xpay	float	512000	0.00322649	0.476059	1.26949
xpay	float	1024000	0.0054317	0.565569	1.50818
xpay	float	2048000	0.0083831	0.732903	1.95441
xpay	float	4096000	0.0157127	0.782044	2.08545
xpay	float	8192000	0.0333366	0.737208	1.96589
xpay	float	16384000	0.0622346	0.789785	2.10609
xpay	float	32768000	0.120454	0.81611	2.17629
xpay	float	65536000	0.276483	0.711104	1.89628
xpay	double	1000	0.000720374	0.0041645	0.0222107
xpay	double	2000	0.00073172	0.00819985	0.0437326
xpay	double	4000	0.000733519	0.0163595	0.0872507
xpay	double	8000	0.000750545	0.0319768	0.170543
xpay	double	16000	0.0007913	0.0606597	0.323518
xpay	double	32000	0.000858718	0.111795	0.596238
xpay	double	64000	0.000988084	0.194316	1.03635
xpay	double	128000	0.00127552	0.301053	1.60561
xpay	double	256000	0.00182337	0.421199	2.2464
xpay	double	512000	0.00280324	0.547938	2.92233
xpay	double	1024000	0.00516133	0.595196	3.17438
xpay	double	2048000	0.00954101	0.643957	3.43444
xpay	double	4096000	0.0173221	0.709384	3.78338
xpay	double	8192000	0.0360483	0.681752	3.63601
xpay	double	16384000	0.0714121	0.688287	3.67086
xpay	double	32768000	0.137725	0.713769	3.80677
xpay	double	65536000	0.294847	0.666814	3.55634
