func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000501921	0.00199235	0.00796938
asum	float	2000	0.000504797	0.00396199	0.015848
asum	float	4000	0.000516604	0.00774288	0.0309715
asum	float	8000	0.00051618	0.0154985	0.0619938
asum	float	16000	0.000513146	0.0311802	0.124721
asum	float	32000	0.000514188	0.0622341	0.248936
asum	float	64000	0.000520869	0.122872	0.491486
asum	float	128000	0.000513206	0.249412	0.997649
asum	float	256000	0.000755194	0.338986	1.35594
asum	float	512000	0.000762665	0.67133	2.68532
asum	float	1024000	0.000778023	1.31616	5.26463
asum	float	2048000	0.000821509	2.49297	9.97189
asum	float	4096000	0.000907706	4.51247	18.0499
asum	float	8192000	0.00109733	7.46537	29.8615
asum	float	16384000	0.00143922	11.384	45.5359
asum	float	32768000	0.00212278	15.4364	61.7455
asum	float	65536000	0.00337105	19.4408	77.7632
asum	double	1000	0.000682815	0.00146453	0.0117162
asum	double	2000	0.000682795	0.00292914	0.0234331
asum	double	4000	0.000689218	0.00580368	0.0464294
asum	double	8000	0.000459613	0.017406	0.139248
asum	double	16000	0.000798204	0.020045	0.16036
asum	double	32000	0.000480555	0.0665897	0.532718
asum	double	64000	0.000477549	0.134018	1.07214
asum	double	128000	0.000681958	0.187695	1.50156
asum	double	256000	0.000682875	0.374886	2.99909
asum	double	512000	0.000700605	0.730797	5.84638
asum	double	1024000	0.000736004	1.3913	11.1304
asum	double	2048000	0.000816101	2.50949	20.076
asum	double	4096000	0.000972504	4.21181	33.6944
asum	double	8192000	0.0013056	6.27453	50.1962
asum	double	16384000	0.00194574	8.42044	67.3635
asum	double	32768000	0.00330875	9.90345	79.2276
asum	double	65536000	0.00581444	11.2712	90.1699
