func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	3.455e-07	5.78871	11.5774
nrm2	float	2000	6.82e-07	5.8651	11.7302
nrm2	float	4000	8.142e-07	9.8256	19.6512
nrm2	float	8000	1.742e-06	9.18485	18.3697
nrm2	float	16000	4.2103e-06	7.60041	15.2008
nrm2	float	32000	6.5662e-06	9.74689	19.4938
nrm2	float	64000	9.3822e-06	13.6429	27.2857
nrm2	float	128000	1.02939e-05	24.8691	49.7382
nrm2	float	256000	1.24903e-05	40.9918	81.9836
nrm2	float	512000	1.83376e-05	55.8415	111.683
nrm2	float	1024000	2.73502e-05	74.8806	149.761
nrm2	float	2048000	4.54275e-05	90.1656	180.331
nrm2	float	4096000	8.25179e-05	99.2754	198.551
nrm2	float	8192000	0.000153177	106.961	213.923
nrm2	float	16384000	0.00123607	26.5098	53.0197
nrm2	float	32768000	0.00917656	7.14168	14.2834
nrm2	float	65536000	0.0049368	26.55	53.1
nrm2	double	1000	5.281e-07	3.78716	15.1486
nrm2	double	2000	1.9821e-06	2.01806	8.07225
nrm2	double	4000	1.6347e-06	4.89386	19.5755
nrm2	double	8000	3.1894e-06	5.01662	20.0665
nrm2	double	16000	8.3567e-06	3.82926	15.3171
nrm2	double	32000	7.4244e-06	8.62023	34.4809
nrm2	double	64000	9.8392e-06	13.0092	52.0368
nrm2	double	128000	1.11486e-05	22.9625	91.8501
nrm2	double	256000	1.41454e-05	36.1955	144.782
nrm2	double	512000	2.05268e-05	49.886	199.544
nrm2	double	1024000	3.24737e-05	63.0664	252.266
nrm2	double	2048000	5.75749e-05	71.1421	284.568
nrm2	double	4096000	0.000159887	51.2361	204.944
nrm2	double	8192000	0.00383248	4.27504	17.1002
nrm2	double	16384000	0.0127239	2.57532	10.3013
nrm2	double	32768000	0.0268077	2.44467	9.77868
nrm2	double	65536000	0.0342764	3.82397	15.2959
