func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	0.000929962	0.00215062	0.0129037
axpyz	float	2000	0.000933714	0.00428397	0.0257038
axpyz	float	4000	0.000940339	0.00850757	0.0510454
axpyz	float	8000	0.000955372	0.0167474	0.100484
axpyz	float	16000	0.000980071	0.0326507	0.195904
axpyz	float	32000	0.00103821	0.0616448	0.369869
axpyz	float	64000	0.00113759	0.112518	0.675109
axpyz	float	128000	0.00136208	0.187948	1.12769
axpyz	float	256000	0.00177262	0.288837	1.73302
axpyz	float	512000	0.00265486	0.385707	2.31424
axpyz	float	1024000	0.00410545	0.49885	2.9931
axpyz	float	2048000	0.00710704	0.57633	3.45798
axpyz	float	4096000	0.0121624	0.673554	4.04132
axpyz	float	8192000	0.0223938	0.73163	4.38978
axpyz	float	16384000	0.04327	0.757292	4.54375
axpyz	float	32768000	0.0870638	0.752736	4.51641
axpyz	float	65536000	0.17716	0.739852	4.43911
axpyz	double	1000	0.00072787	0.00274774	0.0329729
axpyz	double	2000	0.00073263	0.00545978	0.0655174
axpyz	double	4000	0.00073474	0.0108882	0.130658
axpyz	double	8000	0.000747942	0.021392	0.256704
axpyz	double	16000	0.000774842	0.0412987	0.495585
axpyz	double	32000	0.000831178	0.0769992	0.92399
axpyz	double	64000	0.000948701	0.134921	1.61906
axpyz	double	128000	0.00117127	0.218567	2.6228
axpyz	double	256000	0.00158826	0.322365	3.86837
axpyz	double	512000	0.00244241	0.419258	5.0311
axpyz	double	1024000	0.00418354	0.489537	5.87445
axpyz	double	2048000	0.00794373	0.515627	6.18752
axpyz	double	4096000	0.0143895	0.569302	6.83163
axpyz	double	8192000	0.0285425	0.574021	6.88825
axpyz	double	16384000	0.0560911	0.584192	7.01031
axpyz	double	32768000	0.111603	0.587226	7.04671
