func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.646e-07	7.55858	30.2343
dot	float	2000	2.963e-07	13.4998	53.9993
dot	float	4000	6.296e-07	12.7065	50.8259
dot	float	8000	1.5796e-06	10.1291	40.5166
dot	float	16000	6.1095e-06	5.23774	20.951
dot	float	32000	6.78e-06	9.43953	37.7581
dot	float	64000	8.1865e-06	15.6355	62.542
dot	float	128000	9.2526e-06	27.6679	110.672
dot	float	256000	1.10414e-05	46.3709	185.484
dot	float	512000	1.51361e-05	67.6528	270.611
dot	float	1024000	2.77274e-05	73.862	295.448
dot	float	2048000	4.81391e-05	85.0868	340.347
dot	float	4096000	9.56095e-05	85.6819	342.727
dot	float	8192000	0.00143914	11.3846	45.5385
dot	float	16384000	0.0122525	2.6744	10.6976
dot	float	32768000	0.0144805	4.52581	18.1033
dot	float	65536000	0.010042	13.0524	52.2098
dot	double	1000	6.753e-07	2.96165	23.6932
dot	double	2000	6.995e-07	5.71837	45.747
dot	double	4000	1.6127e-06	4.96063	39.685
dot	double	8000	7.7492e-06	2.06473	16.5178
dot	double	16000	7.5943e-06	4.21369	33.7095
dot	double	32000	8.861e-06	7.22266	57.7813
dot	double	64000	1.36581e-05	9.37173	74.9738
dot	double	128000	1.14951e-05	22.2704	178.163
dot	double	256000	1.55352e-05	32.9574	263.659
dot	double	512000	2.92545e-05	35.0032	280.025
dot	double	1024000	4.92879e-05	41.5518	332.414
dot	double	2048000	0.000116755	35.082	280.656
dot	double	4096000	0.00505778	1.61968	12.9575
dot	double	8192000	0.0126877	1.29133	10.3306
dot	double	16384000	0.028032	1.16895	9.35159
dot	double	32768000	0.0264249	2.48008	19.8407
dot	double	65536000	0.0198408	6.60618	52.8494
