func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	0.00351051	0.000569717	0.00227887
sv_sub	float	2000	1.79616e-05	0.222697	0.890789
sv_sub	float	4000	2.04247e-05	0.391683	1.56673
sv_sub	float	8000	2.48534e-05	0.643775	2.5751
sv_sub	float	16000	3.25415e-05	0.98336	3.93344
sv_sub	float	32000	4.88024e-05	1.31141	5.24564
sv_sub	float	64000	8.39878e-05	1.52403	6.09612
sv_sub	float	128000	0.000210678	1.21512	4.86049
sv_sub	float	256000	0.00024764	2.06752	8.27007
sv_sub	float	512000	0.000480474	2.13123	8.52491
sv_sub	float	1024000	0.000857767	2.38759	9.55037
sv_sub	float	2048000	0.00159087	2.5747	10.2988
sv_sub	float	4096000	0.00476792	1.71815	6.87259
sv_sub	float	8192000	0.0160361	1.02169	4.08678
sv_sub	float	16384000	0.038325	0.855004	3.42002
sv_sub	float	32768000	0.0782858	0.837137	3.34855
sv_sub	float	65536000	0.17138	0.764805	3.05922
sv_sub	double	1000	1.72233e-05	0.116122	0.928974
sv_sub	double	2000	2.05974e-05	0.194199	1.55359
sv_sub	double	4000	2.37075e-05	0.337446	2.69957
sv_sub	double	8000	3.13201e-05	0.510854	4.08683
sv_sub	double	16000	4.58383e-05	0.698106	5.58485
sv_sub	double	32000	7.19944e-05	0.888958	7.11166
sv_sub	double	64000	0.000118802	1.07742	8.6194
sv_sub	double	128000	0.000201717	1.2691	10.1528
sv_sub	double	256000	0.000353433	1.44865	11.5892
sv_sub	double	512000	0.000661755	1.5474	12.3792
sv_sub	double	1024000	0.00131576	1.55651	12.4521
sv_sub	double	2048000	0.00449184	0.911877	7.29501
sv_sub	double	4096000	0.0156383	0.523842	4.19074
sv_sub	double	8192000	0.0427585	0.383175	3.0654
sv_sub	double	16384000	0.0858033	0.381897	3.05517
sv_sub	double	32768000	0.124023	0.52842	4.22736
sv_sub	double	65536000	0.259352	0.505383	4.04306
