func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	3.236e-07	6.18047	37.0828
axpy	float	2000	3.673e-07	10.8903	65.3417
axpy	float	4000	7.55e-07	10.596	63.5762
axpy	float	8000	2.0281e-06	7.88916	47.3349
axpy	float	16000	8.4658e-06	3.77991	22.6795
axpy	float	32000	8.7665e-06	7.30052	43.8031
axpy	float	64000	8.8824e-06	14.4105	86.4631
axpy	float	128000	1.0274e-05	24.9173	149.504
axpy	float	256000	1.25826e-05	40.6911	244.147
axpy	float	512000	1.77419e-05	57.7165	346.299
axpy	float	1024000	3.42016e-05	59.8802	359.281
axpy	float	2048000	5.89542e-05	69.4777	416.866
axpy	float	4096000	0.000115651	70.8341	425.005
axpy	float	8192000	0.00178913	9.1575	54.945
axpy	float	16384000	0.0138698	2.36255	14.1753
axpy	float	32768000	0.0161769	4.0512	24.3072
axpy	float	65536000	0.0166415	7.87622	47.2573
axpy	double	1000	4.577e-07	4.36967	52.4361
axpy	double	2000	8.136e-07	4.91642	58.9971
axpy	double	4000	2.2771e-06	3.51324	42.1589
axpy	double	8000	7.733e-06	2.06905	24.8287
axpy	double	16000	8.2126e-06	3.89645	46.7574
axpy	double	32000	1.03512e-05	6.18286	74.1943
axpy	double	64000	1.11801e-05	11.4489	137.387
axpy	double	128000	1.31379e-05	19.4856	233.827
axpy	double	256000	1.80694e-05	28.3352	340.022
axpy	double	512000	3.51715e-05	29.1145	349.374
axpy	double	1024000	6.00447e-05	34.1079	409.295
axpy	double	2048000	0.000122523	33.4303	401.164
axpy	double	4096000	0.00514662	1.59172	19.1007
axpy	double	8192000	0.0140619	1.16513	13.9816
axpy	double	16384000	0.0083185	3.93917	47.2701
axpy	double	32768000	0.0581914	1.12622	13.5146
axpy	double	65536000	0.0690043	1.89947	22.7937
