func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	7.5597e-06	0.264561	1.58736
axpyz	float	2000	6.4587e-06	0.61932	3.71592
axpyz	float	4000	7.0899e-06	1.12837	6.77019
axpyz	float	8000	7.1828e-06	2.22754	13.3653
axpyz	float	16000	7.2414e-06	4.41903	26.5142
axpyz	float	32000	7.436e-06	8.60678	51.6407
axpyz	float	64000	9.3355e-06	13.7111	82.2666
axpyz	float	128000	1.03369e-05	24.7656	148.594
axpyz	float	256000	1.22433e-05	41.8188	250.913
axpyz	float	512000	2.27038e-05	45.1026	270.615
axpyz	float	1024000	4.14925e-05	49.3583	296.15
axpyz	float	2048000	7.70077e-05	53.1895	319.137
axpyz	float	4096000	0.00256883	3.18901	19.134
axpyz	float	8192000	0.00663825	2.46812	14.8087
axpyz	float	16384000	0.0101364	3.23272	19.3963
axpyz	float	32768000	0.01756	3.73211	22.3927
axpyz	float	65536000	0.0399663	3.27957	19.6774
axpyz	double	1000	7.7773e-06	0.257159	3.0859
axpyz	double	2000	7.8756e-06	0.507898	6.09477
axpyz	double	4000	7.307e-06	1.09484	13.1381
axpyz	double	8000	7.4638e-06	2.14368	25.7242
axpyz	double	16000	8.1696e-06	3.91696	47.0035
axpyz	double	32000	8.5811e-06	7.45825	89.499
axpyz	double	64000	1.03446e-05	12.3736	148.483
axpyz	double	128000	1.27503e-05	20.078	240.936
axpyz	double	256000	2.2335e-05	22.9237	275.084
axpyz	double	512000	4.48231e-05	22.8454	274.144
axpyz	double	1024000	8.41238e-05	24.3451	292.141
axpyz	double	2048000	0.00206958	1.97914	23.7497
axpyz	double	4096000	0.00753057	1.08783	13.054
axpyz	double	8192000	0.00755994	2.16721	26.0066
axpyz	double	16384000	0.0340512	0.962315	11.5478
axpyz	double	32768000	0.0341554	1.91876	23.0251
axpyz	double	65536000	0.121544	1.0784	12.9407
