func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	3.375e-07	5.92593	11.8519
nrm2	float	2000	4.851e-07	8.24572	16.4914
nrm2	float	4000	8.916e-07	8.97263	17.9453
nrm2	float	8000	1.6316e-06	9.80633	19.6127
nrm2	float	16000	3.4507e-06	9.27348	18.547
nrm2	float	32000	8.4524e-06	7.57181	15.1436
nrm2	float	64000	7.1621e-06	17.8719	35.7437
nrm2	float	128000	9.4798e-06	27.0048	54.0096
nrm2	float	256000	1.2418e-05	41.2305	82.4609
nrm2	float	512000	1.65168e-05	61.9975	123.995
nrm2	float	1024000	2.55854e-05	80.0457	160.091
nrm2	float	2048000	4.45375e-05	91.9674	183.935
nrm2	float	4096000	8.17189e-05	100.246	200.492
nrm2	float	8192000	0.000156646	104.592	209.185
nrm2	float	16384000	0.00119027	27.5298	55.0596
nrm2	float	32768000	0.0127879	5.12485	10.2497
nrm2	float	65536000	0.00509136	25.744	51.4881
nrm2	double	1000	1.7391e-06	1.15002	4.60008
nrm2	double	2000	8.436e-07	4.74158	18.9663
nrm2	double	4000	1.6301e-06	4.90767	19.6307
nrm2	double	8000	3.7513e-06	4.26519	17.0608
nrm2	double	16000	8.9278e-06	3.58431	14.3372
nrm2	double	32000	7.7582e-06	8.24934	32.9973
nrm2	double	64000	0.00312587	0.0409486	0.163794
nrm2	double	128000	1.10211e-05	23.2282	92.9127
nrm2	double	256000	1.48382e-05	34.5055	138.022
nrm2	double	512000	2.08378e-05	49.1415	196.566
nrm2	double	1024000	3.3237e-05	61.6181	246.472
nrm2	double	2048000	5.91942e-05	69.196	276.784
nrm2	double	4096000	0.000152629	53.6727	214.691
nrm2	double	8192000	0.00369485	4.43428	17.7371
nrm2	double	16384000	0.00934671	3.50583	14.0233
nrm2	double	32768000	0.00489073	13.4001	53.6002
nrm2	double	65536000	0.0395502	3.31407	13.2563
