func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.98752e-05	0.100628	0.603768
vv_div	float	2000	1.69743e-05	0.23565	1.4139
vv_div	float	4000	1.93124e-05	0.414242	2.48545
vv_div	float	8000	2.46388e-05	0.649382	3.89629
vv_div	float	16000	3.29466e-05	0.971269	5.82761
vv_div	float	32000	4.97973e-05	1.28521	7.71126
vv_div	float	64000	8.42816e-05	1.51872	9.11231
vv_div	float	128000	0.000146802	1.74385	10.4631
vv_div	float	256000	0.000263075	1.94621	11.6773
vv_div	float	512000	0.000513273	1.99504	11.9702
vv_div	float	1024000	0.00089731	2.28238	13.6943
vv_div	float	2048000	0.00174599	2.34595	14.0757
vv_div	float	4096000	0.00704351	1.16306	6.97834
vv_div	float	8192000	0.0156651	1.04589	6.27536
vv_div	float	16384000	0.0526096	0.622852	3.73711
vv_div	float	32768000	0.0912293	0.718366	4.31019
vv_div	float	65536000	0.201849	0.649358	3.89615
vv_div	double	1000	0.000797066	0.0025092	0.0301104
vv_div	double	2000	2.18855e-05	0.182769	2.19323
vv_div	double	4000	2.25889e-05	0.354156	4.24987
vv_div	double	8000	3.16256e-05	0.505919	6.07103
vv_div	double	16000	4.93941e-05	0.647851	7.77421
vv_div	double	32000	0.000222694	0.28739	3.44868
vv_div	double	64000	0.000126349	1.01307	12.1568
vv_div	double	128000	0.000231774	1.10453	13.2543
vv_div	double	256000	0.000382251	1.33944	16.0732
vv_div	double	512000	0.000789826	1.29649	15.5579
vv_div	double	1024000	0.00157095	1.30367	15.644
vv_div	double	2048000	0.00679392	0.602892	7.2347
vv_div	double	4096000	0.0194414	0.421369	5.05643
vv_div	double	8192000	0.0520248	0.314927	3.77912
vv_div	double	16384000	0.0791919	0.41378	4.96536
vv_div	double	32768000	0.18719	0.350103	4.20124
vv_div	double	65536000	0.325543	0.402625	4.8315
