func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.65513e-05	0.120836	0.725019
vv_mul	float	2000	1.71305e-05	0.233502	1.40101
vv_mul	float	4000	2.04974e-05	0.390293	2.34176
vv_mul	float	8000	2.30934e-05	0.692839	4.15703
vv_mul	float	16000	3.14839e-05	1.01639	6.09836
vv_mul	float	32000	4.83824e-05	1.3228	7.93677
vv_mul	float	64000	8.11114e-05	1.57808	9.46846
vv_mul	float	128000	0.000134426	1.90439	11.4264
vv_mul	float	256000	0.000244279	2.09596	12.5758
vv_mul	float	512000	0.000483218	2.11913	12.7148
vv_mul	float	1024000	0.000804646	2.54522	15.2713
vv_mul	float	2048000	0.00163335	2.50774	15.0464
vv_mul	float	4096000	0.00706887	1.15888	6.9533
vv_mul	float	8192000	0.017603	0.93075	5.5845
vv_mul	float	16384000	0.0391093	0.837857	5.02714
vv_mul	float	32768000	0.0821402	0.797856	4.78714
vv_mul	float	65536000	0.165857	0.790273	4.74164
vv_mul	double	1000	1.7784e-05	0.112461	1.34953
vv_mul	double	2000	1.99026e-05	0.200979	2.41175
vv_mul	double	4000	2.40085e-05	0.333215	3.99858
vv_mul	double	8000	3.20566e-05	0.499117	5.98941
vv_mul	double	16000	4.6384e-05	0.689893	8.27872
vv_mul	double	32000	7.08595e-05	0.903196	10.8383
vv_mul	double	64000	0.000111335	1.14968	13.7962
vv_mul	double	128000	0.000175256	1.46072	17.5286
vv_mul	double	256000	0.000382415	1.33886	16.0663
vv_mul	double	512000	0.000690926	1.48207	17.7848
vv_mul	double	1024000	0.00137113	1.49365	17.9239
vv_mul	double	2048000	0.0068889	0.59458	7.13496
vv_mul	double	4096000	0.0197334	0.415134	4.98161
vv_mul	double	8192000	0.0515804	0.31764	3.81168
vv_mul	double	16384000	0.0632945	0.517707	6.21249
vv_mul	double	32768000	0.175377	0.373686	4.48423
vv_mul	double	65536000	0.355297	0.368908	4.42689
