func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	1.67011e-05	0.119753	0.47901
sv_div	float	2000	1.73738e-05	0.230232	0.920927
sv_div	float	4000	2.14475e-05	0.373004	1.49202
sv_div	float	8000	2.36437e-05	0.676713	2.70685
sv_div	float	16000	3.21322e-05	0.995886	3.98354
sv_div	float	32000	4.85316e-05	1.31873	5.27491
sv_div	float	64000	0.000183	0.699453	2.79781
sv_div	float	128000	0.000144195	1.77537	7.10149
sv_div	float	256000	0.000262015	1.95409	7.81636
sv_div	float	512000	0.000507901	2.01614	8.06456
sv_div	float	1024000	0.000987537	2.07385	8.29538
sv_div	float	2048000	0.00169779	2.41254	9.65017
sv_div	float	4096000	0.00478569	1.71177	6.84708
sv_div	float	8192000	0.015822	1.03552	4.14207
sv_div	float	16384000	0.037465	0.874629	3.49852
sv_div	float	32768000	0.0781019	0.839109	3.35644
sv_div	float	65536000	0.1433	0.914668	3.65867
sv_div	double	1000	1.94782e-05	0.102679	0.821431
sv_div	double	2000	2.30199e-05	0.173763	1.3901
sv_div	double	4000	3.15835e-05	0.253297	2.02637
sv_div	double	8000	4.6462e-05	0.344367	2.75494
sv_div	double	16000	7.62597e-05	0.419619	3.35695
sv_div	double	32000	0.000131359	0.487215	3.89772
sv_div	double	64000	0.000402984	0.317631	2.54105
sv_div	double	128000	0.00037644	0.680055	5.44044
sv_div	double	256000	0.000493813	1.03683	8.29464
sv_div	double	512000	0.000907965	1.1278	9.02237
sv_div	double	1024000	0.00176718	1.15891	9.27129
sv_div	double	2048000	0.00469119	0.873125	6.985
sv_div	double	4096000	0.0122403	0.669267	5.35414
sv_div	double	8192000	0.0449822	0.364233	2.91386
sv_div	double	16384000	0.0902655	0.363018	2.90414
sv_div	double	32768000	0.151104	0.433713	3.46971
sv_div	double	65536000	0.329333	0.397992	3.18393
