func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.693e-07	3.71333	29.7066
scal	float	2000	3.078e-07	6.49773	51.9818
scal	float	4000	5.363e-07	7.45851	59.6681
scal	float	8000	1.1072e-06	7.22543	57.8035
scal	float	16000	2.8165e-06	5.68081	45.4465
scal	float	32000	1.06685e-05	2.99948	23.9959
scal	float	64000	9.2465e-06	6.92154	55.3723
scal	float	128000	9.8405e-06	13.0075	104.06
scal	float	256000	1.07507e-05	23.8124	190.499
scal	float	512000	1.38655e-05	36.9262	295.409
scal	float	1024000	2.12587e-05	48.1685	385.348
scal	float	2048000	4.33291e-05	47.2662	378.129
scal	float	4096000	8.03165e-05	50.9982	407.986
scal	float	8192000	0.000152338	53.7753	430.202
scal	float	16384000	0.00295393	5.5465	44.372
scal	float	32768000	0.0160417	2.04267	16.3414
scal	float	65536000	0.0108882	6.019	48.152
scal	double	1000	3.078e-07	3.24886	51.9818
scal	double	2000	4.624e-07	4.32526	69.2042
scal	double	4000	1.0893e-06	3.67208	58.7533
scal	double	8000	2.7873e-06	2.87016	45.9226
scal	double	16000	8.6428e-06	1.85125	29.62
scal	double	32000	1.17992e-05	2.71205	43.3928
scal	double	64000	1.05789e-05	6.04978	96.7965
scal	double	128000	1.10562e-05	11.5772	185.235
scal	double	256000	1.41909e-05	18.0397	288.636
scal	double	512000	2.06035e-05	24.8501	397.602
scal	double	1024000	4.13928e-05	24.7386	395.818
scal	double	2048000	7.67832e-05	26.6725	426.76
scal	double	4096000	0.000201936	20.2836	324.538
scal	double	8192000	0.00575317	1.42391	22.7826
scal	double	16384000	0.0142733	1.14787	18.366
scal	double	32768000	0.018359	1.78485	28.5576
scal	double	65536000	0.0436048	1.50295	24.0473
