func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00182979	0.00109302	0.00437208
sv_add	float	2000	0.00183473	0.00218015	0.00872061
sv_add	float	4000	0.00184458	0.00433704	0.0173482
sv_add	float	8000	0.00189397	0.00844786	0.0337914
sv_add	float	16000	0.00195348	0.0163811	0.0655243
sv_add	float	32000	0.0022556	0.0283739	0.113495
sv_add	float	64000	0.00259372	0.0493501	0.1974
sv_add	float	128000	0.00355654	0.0719801	0.287921
sv_add	float	256000	0.0044412	0.115284	0.461137
sv_add	float	512000	0.00693072	0.147748	0.590992
sv_add	float	1024000	0.0118727	0.172496	0.689985
sv_add	float	2048000	0.0208455	0.196493	0.785972
sv_add	float	4096000	0.0392817	0.208545	0.834181
sv_add	float	8192000	0.0801571	0.204399	0.817594
sv_add	float	16384000	0.154656	0.211877	0.847508
sv_add	float	32768000	0.302958	0.21632	0.865282
