func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000904001	1.10619
m_sin(Dense)	Dense	float	2000	2000	0.00083731	4.7772
m_sin(Dense)	Dense	float	3000	3000	0.00410096	2.19461
m_sin(Dense)	Dense	float	4000	4000	0.00994145	1.60942
m_sin(Dense)	Dense	float	5000	5000	0.011917	2.09784
m_sin(Dense)	Dense	float	6000	6000	0.0122299	2.94361
m_sin(Dense)	Dense	float	7000	7000	0.023231	2.10925
m_sin(Dense)	Dense	float	8000	8000	0.028469	2.24806
m_sin(Dense)	Dense	float	9000	9000	0.0364416	2.22273
m_sin(Dense)	Dense	float	10000	10000	0.0399405	2.50372
m_sin(Dense)	Dense	double	1000	1000	0.000529491	1.88861
m_sin(Dense)	Dense	double	2000	2000	0.00271859	1.47135
m_sin(Dense)	Dense	double	3000	3000	0.00878984	1.02391
m_sin(Dense)	Dense	double	4000	4000	0.0123877	1.2916
m_sin(Dense)	Dense	double	5000	5000	0.0218899	1.14208
m_sin(Dense)	Dense	double	6000	6000	0.019969	1.80279
m_sin(Dense)	Dense	double	7000	7000	0.0445886	1.09893
m_sin(Dense)	Dense	double	8000	8000	0.0463282	1.38145
m_sin(Dense)	Dense	double	9000	9000	0.0499696	1.62099
m_sin(Dense)	Dense	double	10000	10000	0.0754891	1.32469
