func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.00160444	0.50485
m_tan(CRS)	CRS	float	20000	20000	0.00176599	0.917332
m_tan(CRS)	CRS	float	30000	30000	0.00266775	0.91088
m_tan(CRS)	CRS	float	40000	40000	0.0036089	0.897781
m_tan(CRS)	CRS	float	50000	50000	0.00468796	0.863914
m_tan(CRS)	CRS	float	60000	60000	0.00544281	0.89292
m_tan(CRS)	CRS	float	70000	70000	0.00636472	0.890848
m_tan(CRS)	CRS	float	80000	80000	0.00724838	0.893993
m_tan(CRS)	CRS	float	90000	90000	0.00802271	0.908671
m_tan(CRS)	CRS	float	100000	100000	0.00893497	0.90655
m_tan(CRS)	CRS	double	10000	10000	0.00172553	0.469422
m_tan(CRS)	CRS	double	20000	20000	0.00346989	0.466874
m_tan(CRS)	CRS	double	30000	30000	0.00528902	0.459442
m_tan(CRS)	CRS	double	40000	40000	0.00694399	0.466591
m_tan(CRS)	CRS	double	50000	50000	0.00843418	0.480189
m_tan(CRS)	CRS	double	60000	60000	0.0104217	0.466336
m_tan(CRS)	CRS	double	70000	70000	0.0118549	0.478281
m_tan(CRS)	CRS	double	80000	80000	0.00869807	0.744993
m_tan(CRS)	CRS	double	90000	90000	0.0105039	0.694027
m_tan(CRS)	CRS	double	100000	100000	0.0140863	0.575028
