func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(CRS)	CRS	float	10000	10000	0.00189252	0.428
m_asin(CRS)	CRS	float	20000	20000	0.00236009	0.686415
m_asin(CRS)	CRS	float	30000	30000	0.0035601	0.682565
m_asin(CRS)	CRS	float	40000	40000	0.00479503	0.675699
m_asin(CRS)	CRS	float	50000	50000	0.00622544	0.650556
m_asin(CRS)	CRS	float	60000	60000	0.0074308	0.654035
m_asin(CRS)	CRS	float	70000	70000	0.00901057	0.629261
m_asin(CRS)	CRS	float	80000	80000	0.0103553	0.625766
m_asin(CRS)	CRS	float	90000	90000	0.0116321	0.626712
m_asin(CRS)	CRS	float	100000	100000	0.0126795	0.638825
m_asin(CRS)	CRS	double	10000	10000	0.00170116	0.476145
m_asin(CRS)	CRS	double	20000	20000	0.00340139	0.476276
m_asin(CRS)	CRS	double	30000	30000	0.00519639	0.467633
m_asin(CRS)	CRS	double	40000	40000	0.0070546	0.459275
m_asin(CRS)	CRS	double	50000	50000	0.00911853	0.444151
m_asin(CRS)	CRS	double	60000	60000	0.012527	0.387961
m_asin(CRS)	CRS	double	70000	70000	0.00883809	0.641542
m_asin(CRS)	CRS	double	80000	80000	0.016747	0.386934
m_asin(CRS)	CRS	double	90000	90000	0.0190774	0.382128
m_asin(CRS)	CRS	double	100000	100000	0.0212702	0.380814
