func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000816746	1.22437	14.6924
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.00129522	3.08828	37.0594
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00417953	2.15335	25.8402
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.0124691	1.28317	15.398
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.0117807	2.12212	25.4654
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.0367169	0.980475	11.7657
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.0364103	1.34577	16.1493
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.0630252	1.01547	12.1856
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.053258	1.5209	18.2508
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.058704	1.70346	20.4416
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.00108796	0.91915	22.0596
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.0130303	0.306978	7.36747
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.0118273	0.76095	18.2628
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.0409667	0.390561	9.37347
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.0379693	0.658427	15.8022
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.057761	0.623258	14.9582
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0755327	0.648726	15.5694
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0895485	0.714697	17.1527
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.184199	0.439741	10.5538
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.140096	0.713798	17.1312
