func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atan	vector	float	1000	0.000677065	0.00147696	0.0118157
atan	vector	float	10000	1.92102e-05	0.520556	4.16445
atan	vector	float	100000	8.16564e-05	1.22464	9.79715
atan	vector	float	1000000	0.000458757	2.1798	17.4384
atan	vector	float	10000000	0.00471465	2.12105	16.9684
atan	vector	float	100000000	0.0459712	2.17528	17.4022
atan	vector	double	1000	1.37198e-05	0.0728875	1.1662
atan	vector	double	10000	1.78182e-05	0.561223	8.97957
atan	vector	double	100000	0.000104501	0.956926	15.3108
atan	vector	double	1000000	0.000909568	1.09942	17.5908
atan	vector	double	10000000	0.00936014	1.06836	17.0938
atan	vector	double	100000000	0.0887514	1.12674	18.0279
