func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sign	vector	float	1000	4.75305e-05	0.0210391	0.168313
sign	vector	float	10000	9.89643e-06	1.01047	8.08372
sign	vector	float	100000	1.40536e-05	7.11563	56.9251
sign	vector	float	1000000	6.50815e-05	15.3654	122.923
sign	vector	float	10000000	0.000680081	14.7041	117.633
sign	vector	float	100000000	0.0457427	2.18614	17.4891
sign	vector	double	1000	1.08723e-05	0.0919769	1.47163
sign	vector	double	10000	1.01544e-05	0.984792	15.7567
sign	vector	double	100000	1.53362e-05	6.52053	104.329
sign	vector	double	1000000	7.58519e-05	13.1836	210.937
sign	vector	double	10000000	0.00879257	1.13732	18.1972
sign	vector	double	100000000	0.0815972	1.22553	19.6085
