func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.0140121	0.0713668	0.856402
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.0444378	0.0900135	1.08016
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.100898	0.0891994	1.07039
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.181606	0.0881027	1.05723
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.291084	0.0858859	1.03063
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.418641	0.0859925	1.03191
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.568219	0.0862343	1.03481
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.737625	0.0867649	1.04118
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.9352	0.0866125	1.03935
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	1.158	0.0863556	1.03627
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.0109998	0.0909109	2.18186
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.0542627	0.0737154	1.76917
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.104947	0.0857572	2.05817
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.193494	0.0826897	1.98455
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.298918	0.083635	2.00724
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.427613	0.0841883	2.02052
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.577927	0.0847858	2.03486
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.752785	0.0850177	2.04042
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.960276	0.0843507	2.02442
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	1.18075	0.0846919	2.03261
