func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(Dense)	Dense	float	1000	1000	0.00132602	0.754137
m_sqrt(Dense)	Dense	float	2000	2000	0.00253277	1.5793
m_sqrt(Dense)	Dense	float	3000	3000	0.00599909	1.50023
m_sqrt(Dense)	Dense	float	4000	4000	0.0106664	1.50004
m_sqrt(Dense)	Dense	float	5000	5000	0.0168673	1.48216
m_sqrt(Dense)	Dense	float	6000	6000	0.0204291	1.76219
m_sqrt(Dense)	Dense	float	7000	7000	0.0232139	2.1108
m_sqrt(Dense)	Dense	float	8000	8000	0.0393026	1.62839
m_sqrt(Dense)	Dense	float	9000	9000	0.0338419	2.39349
m_sqrt(Dense)	Dense	float	10000	10000	0.0441347	2.26579
m_sqrt(Dense)	Dense	double	1000	1000	0.000747479	1.33783
m_sqrt(Dense)	Dense	double	2000	2000	0.00319483	1.25202
m_sqrt(Dense)	Dense	double	3000	3000	0.00726183	1.23936
m_sqrt(Dense)	Dense	double	4000	4000	0.0153544	1.04205
m_sqrt(Dense)	Dense	double	5000	5000	0.0230488	1.08466
m_sqrt(Dense)	Dense	double	6000	6000	0.0285045	1.26296
m_sqrt(Dense)	Dense	double	7000	7000	0.0352104	1.39164
m_sqrt(Dense)	Dense	double	8000	8000	0.0469885	1.36204
m_sqrt(Dense)	Dense	double	9000	9000	0.0563997	1.43618
m_sqrt(Dense)	Dense	double	10000	10000	0.0607797	1.64529
