func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(Dense)	Dense	float	1000	1000	0.000272707	3.66694
m_asin(Dense)	Dense	float	2000	2000	0.000825468	4.84573
m_asin(Dense)	Dense	float	3000	3000	0.0017671	5.0931
m_asin(Dense)	Dense	float	4000	4000	0.00305257	5.24148
m_asin(Dense)	Dense	float	5000	5000	0.00410774	6.08607
m_asin(Dense)	Dense	float	6000	6000	0.00566268	6.35741
m_asin(Dense)	Dense	float	7000	7000	0.00732237	6.69183
m_asin(Dense)	Dense	float	8000	8000	0.00950896	6.73049
m_asin(Dense)	Dense	float	9000	9000	0.0120168	6.74054
m_asin(Dense)	Dense	float	10000	10000	0.0147768	6.76738
m_asin(Dense)	Dense	double	1000	1000	0.000511695	1.95429
m_asin(Dense)	Dense	double	2000	2000	0.00170377	2.34773
m_asin(Dense)	Dense	double	3000	3000	0.00366427	2.45615
m_asin(Dense)	Dense	double	4000	4000	0.00645074	2.48033
m_asin(Dense)	Dense	double	5000	5000	0.0100059	2.49852
m_asin(Dense)	Dense	double	6000	6000	0.0142609	2.52438
m_asin(Dense)	Dense	double	7000	7000	0.019327	2.53531
m_asin(Dense)	Dense	double	8000	8000	0.0251476	2.54497
m_asin(Dense)	Dense	double	9000	9000	0.0317967	2.54744
m_asin(Dense)	Dense	double	10000	10000	0.0392695	2.5465
