func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.00423504	0.191261
m_atanh(CRS)	CRS	float	20000	20000	0.00693337	0.233653
m_atanh(CRS)	CRS	float	30000	30000	0.0103754	0.234208
m_atanh(CRS)	CRS	float	40000	40000	0.0139854	0.23167
m_atanh(CRS)	CRS	float	50000	50000	0.0172624	0.234614
m_atanh(CRS)	CRS	float	60000	60000	0.0196778	0.246979
m_atanh(CRS)	CRS	float	70000	70000	0.0191063	0.296761
m_atanh(CRS)	CRS	float	80000	80000	0.0218587	0.296449
m_atanh(CRS)	CRS	float	90000	90000	0.0246482	0.295761
m_atanh(CRS)	CRS	float	100000	100000	0.0273575	0.29608
m_atanh(CRS)	CRS	double	10000	10000	0.00262758	0.308268
m_atanh(CRS)	CRS	double	20000	20000	0.00524946	0.308603
m_atanh(CRS)	CRS	double	30000	30000	0.00797347	0.304761
m_atanh(CRS)	CRS	double	40000	40000	0.0106784	0.303416
m_atanh(CRS)	CRS	double	50000	50000	0.0133845	0.302588
m_atanh(CRS)	CRS	double	60000	60000	0.0160935	0.301985
m_atanh(CRS)	CRS	double	70000	70000	0.0188205	0.301268
m_atanh(CRS)	CRS	double	80000	80000	0.0214879	0.301565
m_atanh(CRS)	CRS	double	90000	90000	0.0241554	0.301795
m_atanh(CRS)	CRS	double	100000	100000	0.0268736	0.301411
