func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sinh	vector	float	1000	4.66922e-05	0.0214169	0.171335
sinh	vector	float	10000	4.54081e-05	0.220225	1.7618
sinh	vector	float	100000	6.10907e-05	1.63691	13.0953
sinh	vector	float	1000000	0.000290359	3.44401	27.5521
sinh	vector	float	10000000	0.0017555	5.69639	45.5712
sinh	vector	float	100000000	0.0121685	8.21791	65.7433
sinh	vector	double	1000	6.6204e-05	0.0151048	0.241677
sinh	vector	double	10000	7.34353e-05	0.136174	2.17879
sinh	vector	double	100000	0.000233246	0.428731	6.8597
sinh	vector	double	1000000	0.00131698	0.759311	12.149
sinh	vector	double	10000000	0.0102494	0.975667	15.6107
sinh	vector	double	100000000	0.0994285	1.00575	16.092
