func	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	float	1000	1000	6.61994e-05	2.44715
matvec(CRS)	float	10000	10000	0.000190054	8.52389
matvec(CRS)	float	100000	100000	0.00928061	1.74557
matvec(CRS)	float	1000000	1000000	0.10645	1.52185
matvec(CRS)	double	1000	1000	2.75331e-05	5.88383
matvec(CRS)	double	10000	10000	0.000222702	7.27429
matvec(CRS)	double	100000	100000	0.0151859	1.06678
matvec(CRS)	double	1000000	1000000	0.150902	1.07354
