func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.68494e-05	0.118699	0.474794
sv_sub	float	10000	2.49286e-05	0.802291	3.20917
sv_sub	float	100000	0.000116668	1.71427	6.85709
sv_sub	float	1000000	0.0009335	2.14248	8.5699
sv_sub	float	10000000	0.0263185	0.759921	3.03968
sv_sub	float	100000000	0.238778	0.837599	3.35039
sv_sub	double	1000	0.00374821	0.000533588	0.00426871
sv_sub	double	10000	3.46717e-05	0.576839	4.61471
sv_sub	double	100000	0.000162615	1.2299	9.83921
sv_sub	double	1000000	0.00159463	1.25421	10.0337
sv_sub	double	10000000	0.0561226	0.356363	2.8509
sv_sub	double	100000000	0.390695	0.511908	4.09526
