func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.642e-07	7.57002	30.2801
dot	float	10000	3.6987e-06	5.40731	21.6292
dot	float	100000	9.7567e-06	20.4987	81.9949
dot	float	1000000	2.72216e-05	73.4711	293.884
dot	float	10000000	0.00149683	13.3616	53.4462
dot	float	100000000	0.0159836	12.5128	50.0513
dot	double	1000	4.859e-07	4.11607	32.9286
dot	double	10000	7.7569e-06	2.57835	20.6268
dot	double	100000	1.07252e-05	18.6477	149.181
dot	double	1000000	4.65539e-05	42.961	343.688
dot	double	10000000	0.00312663	6.39667	51.1734
dot	double	100000000	0.0776593	2.57535	20.6028
