func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	3.168e-07	6.31313	37.8788
axpy	float	10000	8.8522e-06	2.25933	13.556
axpy	float	100000	9.7712e-06	20.4683	122.81
axpy	float	1000000	3.39376e-05	58.9317	353.59
axpy	float	10000000	0.00749172	2.66961	16.0177
axpy	float	100000000	0.0366353	5.45922	32.7553
axpy	double	1000	4.132e-07	4.84027	58.0833
axpy	double	10000	8.4238e-06	2.37423	28.4907
axpy	double	100000	0.00116219	0.172089	2.06507
axpy	double	1000000	5.83999e-05	34.2466	410.96
axpy	double	10000000	0.0142006	1.40839	16.9007
axpy	double	100000000	0.0559832	3.5725	42.87
