func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.68839e-05	0.118456	0.710736
vv_add	float	10000	2.5145e-05	0.795387	4.77232
vv_add	float	100000	0.000116374	1.7186	10.3116
vv_add	float	1000000	0.000921859	2.16953	13.0172
vv_add	float	10000000	0.024835	0.805316	4.8319
vv_add	float	100000000	0.217131	0.921102	5.52661
vv_add	double	1000	1.73065e-05	0.115564	1.38676
vv_add	double	10000	3.39465e-05	0.589162	7.06995
vv_add	double	100000	0.000159855	1.25114	15.0136
vv_add	double	1000000	0.0016943	1.18043	14.1652
vv_add	double	10000000	0.0623889	0.32057	3.84684
vv_add	double	100000000	0.516708	0.387065	4.64479
