func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000503689	0.00198535	0.00794141
asum	float	10000	0.000514678	0.0194296	0.0777186
asum	float	100000	0.000525363	0.190344	0.761378
asum	float	1000000	0.00054635	1.83033	7.32131
asum	float	10000000	0.000938367	10.6568	42.6272
asum	float	100000000	0.00463908	21.556	86.224
asum	double	1000	0.000474256	0.00210857	0.0168685
asum	double	10000	0.000484135	0.0206554	0.165243
asum	double	100000	0.000485581	0.205939	1.64751
asum	double	1000000	0.000540964	1.84855	14.7884
asum	double	10000000	0.00124249	8.04837	64.387
asum	double	100000000	0.00826519	12.0989	96.7915
