func	prec	M	N	time[sec]
convert(COO,CRS)	float	1000	1000	0.000651287
convert(COO,CRS)	float	10000	10000	0.00585474
convert(COO,CRS)	float	100000	100000	0.0731834
convert(COO,CRS)	float	1000000	1000000	0.71583
convert(COO,CRS)	double	1000	1000	0.000365245
convert(COO,CRS)	double	10000	10000	0.00531469
convert(COO,CRS)	double	100000	100000	0.10251
convert(COO,CRS)	double	1000000	1000000	1.01472
