func	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	float	1000	1000	0.00291331	0.0278035
m_tanh(CRS)	float	10000	10000	0.000440504	1.8388
m_tanh(CRS)	float	100000	100000	0.00494704	1.63734
m_tanh(CRS)	float	1000000	1000000	0.0649799	1.24654
m_tanh(CRS)	double	1000	1000	9.18115e-05	0.882242
m_tanh(CRS)	double	10000	10000	0.000744203	1.08841
m_tanh(CRS)	double	100000	100000	0.013365	0.60606
m_tanh(CRS)	double	1000000	1000000	0.0918766	0.881617
