func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00023373	0.00427844	0.0342276
tanh	float	10000	5.63552e-05	0.177446	1.41957
tanh	float	100000	0.00015494	0.645409	5.16328
tanh	float	1000000	0.00123304	0.811003	6.48802
tanh	float	10000000	0.0111283	0.898613	7.1889
tanh	float	100000000	0.110134	0.907989	7.26391
tanh	double	1000	1.19616e-05	0.0836009	1.33761
tanh	double	10000	7.17197e-05	0.139432	2.23091
tanh	double	100000	0.000247409	0.40419	6.46704
tanh	double	1000000	0.00195607	0.511228	8.17965
tanh	double	10000000	0.0185676	0.538572	8.61715
tanh	double	100000000	0.185086	0.54029	8.64465
