func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	float	1000	0.000934135	0.00107051	0.00428204
sum	float	10000	0.000944872	0.0105834	0.0423338
sum	float	100000	0.00103792	0.0963467	0.385387
sum	float	1000000	0.00193657	0.516376	2.06551
sum	float	10000000	0.0110505	0.904937	3.61975
sum	float	100000000	0.0825032	1.21207	4.8483
sum	double	1000	0.000722888	0.00138334	0.0110667
sum	double	10000	0.000736458	0.0135785	0.108628
sum	double	100000	0.000850151	0.117626	0.941009
sum	double	1000000	0.00197842	0.505454	4.04363
sum	double	10000000	0.0131843	0.758476	6.06781
sum	double	100000000	0.125531	0.796616	6.37293
