func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	9.866e-06	0.101358	0.810866
v_minus	float	10000	1.87474e-05	0.533407	4.26726
v_minus	float	100000	0.000149202	0.670234	5.36187
v_minus	float	1000000	0.00112594	0.888146	7.10517
v_minus	float	10000000	0.0299296	0.334118	2.67294
v_minus	float	100000000	0.277199	0.360751	2.88601
v_minus	double	1000	1.17794e-05	0.084894	1.3583
v_minus	double	10000	5.29843e-05	0.188735	3.01976
v_minus	double	100000	0.000227402	0.439749	7.03599
v_minus	double	1000000	0.0024496	0.40823	6.53168
v_minus	double	10000000	0.0583297	0.171439	2.74303
v_minus	double	100000000	0.534331	0.18715	2.9944
