func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	float	1000	1000	0.00146366	0.110681	0.664088
matadd(CRS,CRS,CRS)	float	10000	10000	0.00633508	0.255719	1.53431
matadd(CRS,CRS,CRS)	float	100000	100000	0.0442841	0.36582	2.19492
