func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.00139924	0.00142935	0.0057174
sv_div	float	10000	2.55552e-05	0.78262	3.13048
sv_div	float	100000	0.000126474	1.58135	6.3254
sv_div	float	1000000	0.00091143	2.19435	8.77742
sv_div	float	10000000	0.0262102	0.76306	3.05224
sv_div	float	100000000	0.232379	0.860663	3.44265
sv_div	double	1000	1.7616e-05	0.113533	0.908265
sv_div	double	10000	3.71102e-05	0.538935	4.31148
sv_div	double	100000	0.000167271	1.19567	9.56532
sv_div	double	1000000	0.00185256	1.07958	8.63668
sv_div	double	10000000	0.0474054	0.421893	3.37514
sv_div	double	100000000	0.380515	0.525603	4.20482
