func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.73168e-05	0.115495	0.692969
vv_div	float	10000	2.61774e-05	0.764018	4.58411
vv_div	float	100000	0.000120049	1.66599	9.99593
vv_div	float	1000000	0.000972983	2.05553	12.3332
vv_div	float	10000000	0.0315997	0.632917	3.7975
vv_div	float	100000000	0.188203	1.06268	6.3761
vv_div	double	1000	1.84324e-05	0.108505	1.30206
vv_div	double	10000	3.65689e-05	0.546913	6.56295
vv_div	double	100000	0.00016318	1.22564	14.7077
vv_div	double	1000000	0.00180075	1.11065	13.3278
vv_div	double	10000000	0.0617903	0.323676	3.88411
vv_div	double	100000000	0.472616	0.423176	5.07812
