func	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(CRS)	float	1000	1000	0.0255037	0.00635202
mv_mul(CRS)	float	10000	10000	0.000945552	1.71328
mv_mul(CRS)	float	100000	100000	0.0033216	4.87716
mv_mul(CRS)	float	1000000	1000000	0.0223562	7.24632
mv_mul(CRS)	double	1000	1000	0.000704015	0.230109
mv_mul(CRS)	double	10000	10000	0.00113957	1.42159
mv_mul(CRS)	double	100000	100000	0.00382881	4.23108
mv_mul(CRS)	double	1000000	1000000	0.0303622	5.33558
