func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	1000	1000	0.0251158	0.00645013
matvec(CRS)	CRS	float	2000	2000	4.29523e-05	7.54325
matvec(CRS)	CRS	float	4000	4000	7.45636e-05	8.69057
matvec(CRS)	CRS	float	8000	8000	0.000134286	9.65101
matvec(CRS)	CRS	float	16000	16000	0.000256981	10.0863
matvec(CRS)	CRS	float	32000	32000	0.000507479	10.2152
matvec(CRS)	CRS	float	64000	64000	0.00100892	10.2763
matvec(CRS)	CRS	double	1000	1000	3.79752e-05	4.26594
matvec(CRS)	CRS	double	2000	2000	5.8662e-05	5.52317
matvec(CRS)	CRS	double	4000	4000	0.000103039	6.2889
matvec(CRS)	CRS	double	8000	8000	0.000185759	6.97679
matvec(CRS)	CRS	double	16000	16000	0.00034291	7.55884
matvec(CRS)	CRS	double	32000	32000	0.000656048	7.90186
matvec(CRS)	CRS	double	64000	64000	0.00128464	8.07074
