func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	1.8508e-06	1.08061	2.16123
nrm2	vector	float	2000	9.382e-07	4.26348	8.52697
nrm2	vector	float	4000	1.12e-06	7.14286	14.2857
nrm2	vector	float	8000	1.9077e-06	8.38706	16.7741
nrm2	vector	float	16000	3.4434e-06	9.29314	18.5863
nrm2	vector	float	32000	9.4343e-06	6.78376	13.5675
nrm2	vector	float	64000	6.9449e-06	18.4308	36.8616
nrm2	vector	float	128000	9.9498e-06	25.7292	51.4583
nrm2	vector	float	256000	1.18856e-05	43.0773	86.1547
nrm2	vector	float	512000	1.66892e-05	61.357	122.714
nrm2	vector	float	1024000	2.53605e-05	80.7555	161.511
nrm2	vector	float	2048000	4.37204e-05	93.6862	187.372
nrm2	vector	float	4096000	8.23189e-05	99.5154	199.031
nrm2	vector	float	8192000	0.000155301	105.498	210.996
nrm2	vector	double	1000	4.752e-07	4.20875	16.835
nrm2	vector	double	2000	8.427e-07	4.74665	18.9866
nrm2	vector	double	4000	1.6255e-06	4.92156	19.6863
nrm2	vector	double	8000	3.1791e-06	5.03287	20.1315
nrm2	vector	double	16000	7.2793e-06	4.39603	17.5841
nrm2	vector	double	32000	1.02765e-05	6.2278	24.9112
nrm2	vector	double	64000	2.03007e-05	6.3052	25.2208
nrm2	vector	double	128000	1.14741e-05	22.3111	89.2445
nrm2	vector	double	256000	1.44837e-05	35.3501	141.4
nrm2	vector	double	512000	2.04021e-05	50.1909	200.764
nrm2	vector	double	1024000	3.4062e-05	60.1257	240.503
nrm2	vector	double	2048000	5.8963e-05	69.4673	277.869
nrm2	vector	double	4096000	0.00013269	61.7378	246.951
nrm2	vector	double	8192000	0.00521954	3.13898	12.5559
