func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	vector	float	1000	0.000501224	0.00399023	0.0159609
dot	vector	float	2000	0.000507733	0.00787815	0.0315126
dot	vector	float	4000	0.000503905	0.015876	0.0635041
dot	vector	float	8000	0.000509917	0.0313777	0.125511
dot	vector	float	16000	0.000505735	0.0632743	0.253097
dot	vector	float	32000	0.000510448	0.12538	0.50152
dot	vector	float	64000	0.000510928	0.250525	1.0021
dot	vector	float	128000	0.000733445	0.349038	1.39615
dot	vector	float	256000	0.000757263	0.676119	2.70448
dot	vector	float	512000	0.000772565	1.32545	5.30182
dot	vector	float	1024000	0.000813891	2.51631	10.0652
dot	vector	float	2048000	0.000896077	4.57104	18.2842
dot	vector	float	4096000	0.00105605	7.75717	31.0287
dot	vector	float	8192000	0.0013728	11.9347	47.7388
dot	vector	double	1000	0.000737895	0.00271041	0.0216833
dot	vector	double	2000	0.000732756	0.00545884	0.0436707
dot	vector	double	4000	0.000748235	0.0106918	0.0855347
dot	vector	double	8000	0.000505763	0.0316354	0.253083
dot	vector	double	16000	0.000522036	0.0612984	0.490387
dot	vector	double	32000	0.000516217	0.123979	0.99183
dot	vector	double	64000	0.00052281	0.244831	1.95865
dot	vector	double	128000	0.000528918	0.484007	3.87205
dot	vector	double	256000	0.000814412	0.628675	5.0294
dot	vector	double	512000	0.000566036	1.80907	14.4726
dot	vector	double	1024000	0.000651093	3.14548	25.1639
dot	vector	double	2048000	0.000804402	5.09198	40.7359
dot	vector	double	4096000	0.00111712	7.33314	58.6651
dot	vector	double	8192000	0.00175024	9.36099	74.8879
