func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	0.000203891	0.00980918	0.0392367
sv_sub	float	2000	1.7284e-05	0.231428	0.925712
sv_sub	float	4000	2.02106e-05	0.395832	1.58333
sv_sub	float	8000	2.25977e-05	0.708037	2.83215
sv_sub	float	16000	3.10766e-05	1.02971	4.11885
sv_sub	float	32000	4.6463e-05	1.37744	5.50976
sv_sub	float	64000	8.06487e-05	1.58713	6.34852
sv_sub	float	128000	0.000919322	0.278466	1.11386
sv_sub	float	256000	0.000240748	2.12671	8.50684
sv_sub	float	512000	0.000474509	2.15802	8.63208
sv_sub	float	1024000	0.000838471	2.44254	9.77016
sv_sub	float	2048000	0.00156251	2.62142	10.4857
sv_sub	float	4096000	0.0046121	1.7762	7.10479
sv_sub	float	8192000	0.0139206	1.17696	4.70784
sv_sub	float	16384000	0.0350286	0.935465	3.74186
sv_sub	float	32768000	0.0709366	0.923867	3.69547
sv_sub	float	65536000	0.14541	0.901398	3.60559
sv_sub	double	1000	1.96809e-05	0.101621	0.812971
sv_sub	double	2000	2.01363e-05	0.198646	1.58917
sv_sub	double	4000	2.31986e-05	0.344848	2.75879
sv_sub	double	8000	3.02723e-05	0.528536	4.22829
sv_sub	double	16000	4.48755e-05	0.713084	5.70467
sv_sub	double	32000	7.16032e-05	0.893815	7.15052
sv_sub	double	64000	0.000115542	1.10782	8.86256
sv_sub	double	128000	0.00019314	1.32546	10.6037
sv_sub	double	256000	0.000320142	1.59929	12.7943
sv_sub	double	512000	0.000617239	1.659	13.272
sv_sub	double	1024000	0.00124502	1.64495	13.1596
sv_sub	double	2048000	0.00429149	0.954447	7.63557
sv_sub	double	4096000	0.0136419	0.600503	4.80402
sv_sub	double	8192000	0.0402367	0.40719	3.25752
sv_sub	double	16384000	0.0712097	0.460162	3.6813
sv_sub	double	32768000	0.1492	0.439249	3.51399
sv_sub	double	65536000	0.292957	0.44741	3.57928
