func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	0.00183559	0.00108957	0.00435827
sv_mul	float	2000	0.00182989	0.00218592	0.00874368
sv_mul	float	4000	0.00184237	0.00434224	0.017369
sv_mul	float	8000	0.00186928	0.00855945	0.0342378
sv_mul	float	16000	0.00194401	0.0164608	0.0658434
sv_mul	float	32000	0.00225813	0.028342	0.113368
sv_mul	float	64000	0.00259155	0.0493913	0.197565
sv_mul	float	128000	0.00332503	0.0769919	0.307968
sv_mul	float	256000	0.00444073	0.115296	0.461186
sv_mul	float	512000	0.00693018	0.147759	0.591038
sv_mul	float	1024000	0.0119214	0.171792	0.687167
sv_mul	float	2048000	0.0207933	0.196986	0.787945
sv_mul	float	4096000	0.0393541	0.208161	0.832645
sv_mul	float	8192000	0.0801379	0.204448	0.817791
sv_mul	float	16384000	0.154656	0.211876	0.847505
sv_mul	float	32768000	0.302853	0.216395	0.865582
