func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	0.00183336	0.00109089	0.00654535
vv_sub	float	2000	0.00182664	0.00218981	0.0131389
vv_sub	float	4000	0.00185899	0.00430342	0.0258205
vv_sub	float	8000	0.00187386	0.00853854	0.0512312
vv_sub	float	16000	0.00194485	0.0164537	0.0987225
vv_sub	float	32000	0.00226517	0.028254	0.169524
vv_sub	float	64000	0.00260877	0.0490652	0.294391
vv_sub	float	128000	0.00336697	0.0760328	0.456197
vv_sub	float	256000	0.0044965	0.113866	0.683198
vv_sub	float	512000	0.00702909	0.14568	0.874082
vv_sub	float	1024000	0.0119326	0.171631	1.02979
vv_sub	float	2048000	0.0208632	0.196326	1.17796
vv_sub	float	4096000	0.0400408	0.204591	1.22755
vv_sub	float	8192000	0.0815657	0.200869	1.20521
vv_sub	float	16384000	0.157619	0.207894	1.24736
vv_sub	float	32768000	0.311354	0.210487	1.26292
