func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.000192786	0.0103742	0.0414968
sv_add	float	2000	1.79264e-05	0.223135	0.892538
sv_add	float	4000	2.05123e-05	0.39001	1.56004
sv_add	float	8000	2.2986e-05	0.696076	2.7843
sv_add	float	16000	3.18264e-05	1.00545	4.02182
sv_add	float	32000	4.69673e-05	1.36265	5.4506
sv_add	float	64000	8.6499e-05	1.47979	5.91914
sv_add	float	128000	0.000137934	1.85596	7.42382
sv_add	float	256000	0.000242831	2.10846	8.43384
sv_add	float	512000	0.000477408	2.14491	8.57966
sv_add	float	1024000	0.000840805	2.43576	9.74304
sv_add	float	2048000	0.00155687	2.63092	10.5237
sv_add	float	4096000	0.00462171	1.7725	7.09001
sv_add	float	8192000	0.0143826	1.13915	4.55662
sv_add	float	16384000	0.0352161	0.930483	3.72193
sv_add	float	32768000	0.0725497	0.903325	3.6133
sv_add	float	65536000	0.145035	0.903724	3.61489
sv_add	double	1000	1.70327e-05	0.117421	0.93937
sv_add	double	2000	1.90849e-05	0.20959	1.67672
sv_add	double	4000	2.39038e-05	0.334675	2.6774
sv_add	double	8000	3.02957e-05	0.528128	4.22502
sv_add	double	16000	4.45269e-05	0.718667	5.74933
sv_add	double	32000	7.15728e-05	0.894194	7.15356
sv_add	double	64000	0.00012116	1.05646	8.45165
sv_add	double	128000	0.000196944	1.29986	10.3989
sv_add	double	256000	0.000336229	1.52277	12.1822
sv_add	double	512000	0.000631078	1.62262	12.981
sv_add	double	1024000	0.0012609	1.62423	12.9939
sv_add	double	2048000	0.00435392	0.940761	7.52608
sv_add	double	4096000	0.0137568	0.595489	4.76391
sv_add	double	8192000	0.0403326	0.406222	3.24978
sv_add	double	16384000	0.0794103	0.412642	3.30113
sv_add	double	32768000	0.156851	0.417822	3.34258
sv_add	double	65536000	0.298408	0.439238	3.51391
