func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	0.000513323	0.00389618	0.00779236
nrm2	float	2000	0.000522886	0.00764986	0.0152997
nrm2	float	4000	0.00052408	0.0152648	0.0305297
nrm2	float	8000	0.000519487	0.0307996	0.0615992
nrm2	float	16000	0.000525866	0.060852	0.121704
nrm2	float	32000	0.000520963	0.122849	0.245699
nrm2	float	64000	0.000523099	0.244695	0.489391
nrm2	float	128000	0.000521547	0.490847	0.981695
nrm2	float	256000	0.000745894	0.686425	1.37285
nrm2	float	512000	0.000771348	1.32755	2.65509
nrm2	float	1024000	0.000792209	2.58518	5.17035
nrm2	float	2048000	0.000832587	4.9196	9.83921
nrm2	float	4096000	0.000924748	8.85863	17.7173
nrm2	float	8192000	0.00109747	14.9289	29.8578
nrm2	float	16384000	0.0014489	22.6158	45.2316
nrm2	float	32768000	0.00215681	30.3856	60.7711
nrm2	float	65536000	0.00345304	37.9585	75.9169
nrm2	double	1000	0.000735208	0.00272032	0.0108813
nrm2	double	2000	0.000728944	0.00548739	0.0219496
nrm2	double	4000	0.000735565	0.010876	0.043504
nrm2	double	8000	0.00053394	0.0299659	0.119864
nrm2	double	16000	0.000542306	0.0590072	0.236029
nrm2	double	32000	0.000546799	0.117045	0.46818
nrm2	double	64000	0.00054144	0.236407	0.945626
nrm2	double	128000	0.000763905	0.33512	1.34048
nrm2	double	256000	0.000771232	0.663873	2.65549
nrm2	double	512000	0.000787528	1.30027	5.20109
nrm2	double	1024000	0.000799628	2.56119	10.2448
nrm2	double	2048000	0.000881711	4.64551	18.5821
nrm2	double	4096000	0.001037	7.89969	31.5988
nrm2	double	8192000	0.00137172	11.9441	47.7765
nrm2	double	16384000	0.0020401	16.0619	64.2477
nrm2	double	32768000	0.00335786	19.5172	78.0688
nrm2	double	65536000	0.00601319	21.7974	87.1897
